table,offset,name,type,description
Table 8-94: por_ccla_cfg register summary,0xF7E0,por_ccla_c2c_linkproperties_informed_tx1_0-0,RO,por_ccla_c2c_linkproperties_informed_tx1_0-0
Table 8-94: por_ccla_cfg register summary,0xF7E8,por_ccla_c2c_linkproperties_negotiated_tx1_0-0,RO,por_ccla_c2c_linkproperties_negotiated_tx1_0-0
Table 8-94: por_ccla_cfg register summary,0xF7F8,por_ccla_c2c_logical_linkend_0-0_mc_credit1,RW,por_ccla_c2c_logical_linkend_0-0_mc_credit1
Table 8-94: por_ccla_cfg register summary,0xF800,por_ccla_c2c_logical_linkend_0-0_mc_credit2,RW,por_ccla_c2c_logical_linkend_0-0_mc_credit2
Table 8-94: por_ccla_cfg register summary,0xF808,por_ccla_c2c_logical_linkend_0-0_mc_credit3,RW,por_ccla_c2c_logical_linkend_0-0_mc_credit3
Table 8-94: por_ccla_cfg register summary,0xF810,por_ccla_c2c_logical_linkend_0-0_mc_credit4,RW,por_ccla_c2c_logical_linkend_0-0_mc_credit4
Table 8-94: por_ccla_cfg register summary,0xF818,por_ccla_c2c_logical_linkend_0-0_mc_credit5,RW,por_ccla_c2c_logical_linkend_0-0_mc_credit5
Table 8-94: por_ccla_cfg register summary,0xE000,por_ccla_errfr,RO,por_ccla_errfr
Table 8-94: por_ccla_cfg register summary,0xE008,por_ccla_errctlr,RW,por_ccla_errctlr
Table 8-94: por_ccla_cfg register summary,0xE010,por_ccla_errstatus,W1C,por_ccla_errstatus
Table 8-94: por_ccla_cfg register summary,0xE018,por_ccla_erraddr,RW,por_ccla_erraddr
Table 8-94: por_ccla_cfg register summary,0xE028,por_ccla_errmisc1,RW,por_ccla_errmisc1
Table 8-94: por_ccla_cfg register summary,0xE800,por_ccla_errpfgf,RO,por_ccla_errpfgf
Table 8-94: por_ccla_cfg register summary,0xE808,por_ccla_errpfgctl,RW,por_ccla_errpfgctl
Table 8-94: por_ccla_cfg register summary,0xE810,por_ccla_errpfgcdn,RW,por_ccla_errpfgcdn
Table 8-94: por_ccla_cfg register summary,0xE040,por_ccla_errfr_NS,RO,por_ccla_errfr_NS
Table 8-94: por_ccla_cfg register summary,0xE048,por_ccla_errctlr_NS,RW,por_ccla_errctlr_NS
Table 8-94: por_ccla_cfg register summary,0xE050,por_ccla_errstatus_NS,W1C,por_ccla_errstatus_NS
Table 8-94: por_ccla_cfg register summary,0xE058,por_ccla_erraddr_NS,RW,por_ccla_erraddr_NS
Table 8-94: por_ccla_cfg register summary,0xE068,por_ccla_errmisc1_NS,RW,por_ccla_errmisc1_NS
Table 8-94: por_ccla_cfg register summary,0xE840,por_ccla_errpfgf_NS,RO,por_ccla_errpfgf_NS
Table 8-94: por_ccla_cfg register summary,0xE848,por_ccla_errpfgctl_NS,RW,por_ccla_errpfgctl_NS
Table 8-94: por_ccla_cfg register summary,0xE850,por_ccla_errpfgcdn_NS,RW,por_ccla_errpfgcdn_NS
Table 8-94: por_ccla_cfg register summary,0xED00,por_ccla_errcapctl,RW,por_ccla_errcapctl
Table 8-94: por_ccla_cfg register summary,0xEE00,por_ccla_errgsr,RO,por_ccla_errgsr
Table 8-94: por_ccla_cfg register summary,0xEE10,por_ccla_erriidr,RO,por_ccla_erriidr
Table 8-94: por_ccla_cfg register summary,0xEFA8,por_ccla_errdevaff,RO,por_ccla_errdevaff
Table 8-94: por_ccla_cfg register summary,0xEFB8,por_ccla_errdevarch,RO,por_ccla_errdevarch
Table 8-94: por_ccla_cfg register summary,0xEFC8,por_ccla_errdevid,RO,por_ccla_errdevid
Table 8-94: por_ccla_cfg register summary,0xEFD0,por_ccla_errpidr45,RO,por_ccla_errpidr45
Table 8-94: por_ccla_cfg register summary,0xEFE0,por_ccla_errpidr01,RO,por_ccla_errpidr01
Table 8-94: por_ccla_cfg register summary,0xEFE8,por_ccla_errpidr23,RO,por_ccla_errpidr23
Table 8-94: por_ccla_cfg register summary,0xEFF0,por_ccla_errcidr01,RO,por_ccla_errcidr01
Table 8-94: por_ccla_cfg register summary,0xEFF8,por_ccla_errcidr23,RO,por_ccla_errcidr23
Table 8-94: por_ccla_cfg register summary,0x1BF8,por_ccg_multi_mesh_chn_ctrl,RW,por_ccg_multi_mesh_chn_ctrl
Table 8-94: por_ccla_cfg register summary,0x1C08,por_ccg_multi_mesh_chn_sel_0-15,RW,por_ccg_multi_mesh_chn_sel_0-15
Table 8-238: por_cfgm_cfg register summary,0x0,por_cfgm_node_info,RO,por_cfgm_node_info
Table 8-238: por_cfgm_cfg register summary,0x8,por_cfgm_periph_id_0_periph_id_1,RO,por_cfgm_periph_id_0_periph_id_1
Table 8-238: por_cfgm_cfg register summary,0x10,por_cfgm_periph_id_2_periph_id_3,RO,por_cfgm_periph_id_2_periph_id_3
Table 8-238: por_cfgm_cfg register summary,0x18,por_cfgm_periph_id_4_periph_id_5,RO,por_cfgm_periph_id_4_periph_id_5
Table 8-238: por_cfgm_cfg register summary,0x20,por_cfgm_periph_id_6_periph_id_7,RO,por_cfgm_periph_id_6_periph_id_7
Table 8-238: por_cfgm_cfg register summary,0x28,por_cfgm_component_id_0_component_id_1,RO,por_cfgm_component_id_0_component_id_1
Table 8-238: por_cfgm_cfg register summary,0x30,por_cfgm_component_id_2_component_id_3,RO,por_cfgm_component_id_2_component_id_3
Table 8-238: por_cfgm_cfg register summary,0x80,por_cfgm_child_info,RO,por_cfgm_child_info
Table 8-238: por_cfgm_cfg register summary,0x980,por_cfgm_secure_access,RW,por_cfgm_secure_access
Table 8-238: por_cfgm_cfg register summary,0x988,por_cfgm_rcr,RW,por_cfgm_rcr
Table 8-238: por_cfgm_cfg register summary,0x990,por_cfgm_scr,RW,por_cfgm_scr
Table 8-238: por_cfgm_cfg register summary,0xA00,por_cfgm_ras_mode,RW,por_cfgm_ras_mode
Table 8-238: por_cfgm_cfg register summary,0x4000 : 0x10D76,por_errfr_0-671%56_sra_0-671/56,RO,por_errfr_0-671%56_sra_0-671/56
Table 8-238: por_cfgm_cfg register summary,0x4010 : 0x10D86,por_errstatus_0-671%56_sra_0-671/56,W1C,por_errstatus_0-671%56_sra_0-671/56
Table 8-238: por_cfgm_cfg register summary,0x4E00 : 0xFE00,por_errgsr_sra_0-11,RO,por_errgsr_sra_0-11
Table 8-238: por_cfgm_cfg register summary,0x4E10 : 0xFE10,por_erriidr_sra_0-11,RO,por_erriidr_sra_0-11
Table 8-238: por_cfgm_cfg register summary,0x4FA8 : 0xFFA8,por_errdevaff_sra_0-11,RO,por_errdevaff_sra_0-11
Table 8-238: por_cfgm_cfg register summary,0x4FB8 : 0xFFB8,por_errdevarch_sra_0-11,RO,por_errdevarch_sra_0-11
Table 8-238: por_cfgm_cfg register summary,0x4FC8 : 0xFFC8,por_errdevid_sra_0-11,RO,por_errdevid_sra_0-11
Table 8-238: por_cfgm_cfg register summary,0x4FD0 : 0xFFD0,por_errpidr45_sra_0-11,RO,por_errpidr45_sra_0-11
Table 8-238: por_cfgm_cfg register summary,0x4FE0 : 0xFFE0,por_errpidr01_sra_0-11,RO,por_errpidr01_sra_0-11
Table 8-238: por_cfgm_cfg register summary,0x4FE8 : 0xFFE8,por_errpidr23_sra_0-11,RO,por_errpidr23_sra_0-11
Table 8-238: por_cfgm_cfg register summary,0x4FF0 : 0xFFF0,por_errcidr01_sra_0-11,RO,por_errcidr01_sra_0-11
Table 8-238: por_cfgm_cfg register summary,0x4FF8 : 0xFFF8,por_errcidr23_sra_0-11,RO,por_errcidr23_sra_0-11
Table 8-238: por_cfgm_cfg register summary,0x900,por_info_global,RO,por_info_global
Table 8-238: por_cfgm_cfg register summary,0x908,por_info_global_1,RO,por_info_global_1
Table 8-238: por_cfgm_cfg register summary,0x1900,por_ppu_qactive_hyst,RW,por_ppu_qactive_hyst
Table 8-238: por_cfgm_cfg register summary,{0-15} 0x1980 : 0x19F8,por_ppu_int_enable0-15,RW,por_ppu_int_enable0-15
Table 8-238: por_cfgm_cfg register summary,{0-15} 0x1A00 : 0x1A78,por_ppu_int_status0-15,W1C,por_ppu_int_status0-15
Table 8-238: por_cfgm_cfg register summary,{0-15} 0x1A80 : 0x1AF8,por_mpam_s_err_int_status0-15,W1C,por_mpam_s_err_int_status0-15
Table 8-238: por_cfgm_cfg register summary,{0-15} 0x1B00 : 0x1B78,por_mpam_ns_err_int_status0-15,W1C,por_mpam_ns_err_int_status0-15
Table 8-238: por_cfgm_cfg register summary,{0-15} 0x1B80 : 0x1BF8,por_mpam_rt_err_int_status0-15,W1C,por_mpam_rt_err_int_status0-15
Table 8-238: por_cfgm_cfg register summary,{0-15} 0x1C00 : 0x1C78,por_mpam_rl_err_int_status0-15,W1C,por_mpam_rl_err_int_status0-15
Table 8-238: por_cfgm_cfg register summary,0x100 : 0x8F8,por_cfgm_child_pointer_0-255,RO,por_cfgm_child_pointer_0-255
Table 8-273: por_cxlapb_cfg register summary,0x1110,por_cxlapb_link_rx_credit_ctl,RW,por_cxlapb_link_rx_credit_ctl
Table 8-273: por_cxlapb_cfg register summary,0x1118,por_cxlapb_link_rx_credit_return_stat,RO,por_cxlapb_link_rx_credit_return_stat
Table 8-273: por_cxlapb_cfg register summary,0x1120,por_cxlapb_link_tx_credit_stat,RO,por_cxlapb_link_tx_credit_stat
Table 8-273: por_cxlapb_cfg register summary,0x1060,por_cxlapb_cxl_security_policy,RW,por_cxlapb_cxl_security_policy
Table 8-273: por_cxlapb_cfg register summary,0x1200,por_cxlapb_cxl_hdm_decoder_capability,RO,por_cxlapb_cxl_hdm_decoder_capability
Table 8-273: por_cxlapb_cfg register summary,0x1204,por_cxlapb_cxl_hdm_decoder_global_control,RW,por_cxlapb_cxl_hdm_decoder_global_control
Table 8-273: por_cxlapb_cfg register summary,0x1210,por_cxlapb_cxl_hdm_decoder_0-7_base_low,RWL,por_cxlapb_cxl_hdm_decoder_0-7_base_low
Table 8-273: por_cxlapb_cfg register summary,0x1214,por_cxlapb_cxl_hdm_decoder_0-7_base_high,RWL,por_cxlapb_cxl_hdm_decoder_0-7_base_high
Table 8-273: por_cxlapb_cfg register summary,0x1218,por_cxlapb_cxl_hdm_decoder_0-7_size_low,RWL,por_cxlapb_cxl_hdm_decoder_0-7_size_low
Table 8-273: por_cxlapb_cfg register summary,0x121C,por_cxlapb_cxl_hdm_decoder_0-7_size_high,RWL,por_cxlapb_cxl_hdm_decoder_0-7_size_high
Table 8-273: por_cxlapb_cfg register summary,0x1220,por_cxlapb_cxl_hdm_decoder_0-7_control,RWL,por_cxlapb_cxl_hdm_decoder_0-7_control
Table 8-273: por_cxlapb_cfg register summary,0x1224,por_cxlapb_cxl_hdm_decoder_0-7_dpa_skip_low,RWL,por_cxlapb_cxl_hdm_decoder_0-7_dpa_skip_low
Table 8-273: por_cxlapb_cfg register summary,0x1228,por_cxlapb_cxl_hdm_decoder_0-7_dpa_skip_high,RWL,por_cxlapb_cxl_hdm_decoder_0-7_dpa_skip_high
Table 8-273: por_cxlapb_cfg register summary,0x1800,por_cxlapb_snoop_filter_group_id,RO,por_cxlapb_snoop_filter_group_id
Table 8-273: por_cxlapb_cfg register summary,0x1804,por_cxlapb_snoop_filter_effective_size,RO,por_cxlapb_snoop_filter_effective_size
Table 8-273: por_cxlapb_cfg register summary,0x120,por_cxlapb_dvsec_cxl_range_1_base_high,RWL,por_cxlapb_dvsec_cxl_range_1_base_high
Table 8-273: por_cxlapb_cfg register summary,0x124,por_cxlapb_dvsec_cxl_range_1_base_low,RWL,por_cxlapb_dvsec_cxl_range_1_base_low
Table 8-273: por_cxlapb_cfg register summary,0x130,por_cxlapb_dvsec_cxl_range_2_base_high,RWL,por_cxlapb_dvsec_cxl_range_2_base_high
Table 8-273: por_cxlapb_cfg register summary,0x134,por_cxlapb_dvsec_cxl_range_2_base_low,RWL,por_cxlapb_dvsec_cxl_range_2_base_low
Table 8-273: por_cxlapb_cfg register summary,0x118,por_cxlapb_dvsec_cxl_range_1_size_high,RO,por_cxlapb_dvsec_cxl_range_1_size_high
Table 8-273: por_cxlapb_cfg register summary,0x11C,por_cxlapb_dvsec_cxl_range_1_size_low,RO,por_cxlapb_dvsec_cxl_range_1_size_low
Table 8-273: por_cxlapb_cfg register summary,0x128,por_cxlapb_dvsec_cxl_range_2_size_high,RO,por_cxlapb_dvsec_cxl_range_2_size_high
Table 8-273: por_cxlapb_cfg register summary,0x12C,por_cxlapb_dvsec_cxl_range_2_size_low,RO,por_cxlapb_dvsec_cxl_range_2_size_low
Table 8-273: por_cxlapb_cfg register summary,0x10C,por_cxlapb_dvsec_cxl_control,RWL,por_cxlapb_dvsec_cxl_control
Table 8-273: por_cxlapb_cfg register summary,0x110,por_cxlapb_dvsec_cxl_control2,RW,por_cxlapb_dvsec_cxl_control2
Table 8-273: por_cxlapb_cfg register summary,0x114,por_cxlapb_dvsec_cxl_lock,RW,por_cxlapb_dvsec_cxl_lock
Table 8-273: por_cxlapb_cfg register summary,0x20C,por_cxlapb_dvsec_flex_bus_port_control,RW,por_cxlapb_dvsec_flex_bus_port_control
Table 8-273: por_cxlapb_cfg register summary,0x1014,por_cxlapb_err_capabilities_control,RW,por_cxlapb_err_capabilities_control
Table 8-273: por_cxlapb_cfg register summary,0x1858,por_cxlapb_IDE_key_refresh_time_control,RW,por_cxlapb_IDE_key_refresh_time_control
Table 8-273: por_cxlapb_cfg register summary,0x185C,por_cxlapb_IDE_truncation_transmit_delay_control,RW,por_cxlapb_IDE_truncation_transmit_delay_control
Table 8-273: por_cxlapb_cfg register summary,0x0,por_cxlapb_ll_to_ull_msg,RW,por_cxlapb_ll_to_ull_msg
Table 8-273: por_cxlapb_cfg register summary,0x1908,por_cxlapb_cxl_timeout_iso_ctl,RW,por_cxlapb_cxl_timeout_iso_ctl
Table 8-273: por_cxlapb_cfg register summary,0x1900,por_cxlapb_cxl_timeout_iso_capability,RO,por_cxlapb_cxl_timeout_iso_capability
Table 8-273: por_cxlapb_cfg register summary,0x190C,por_cxlapb_cxl_timeout_iso_status,RW,por_cxlapb_cxl_timeout_iso_status
Table 8-273: por_cxlapb_cfg register summary,0x1980,por_cxlapb_CXL_Cache_ID_Decoder_Capability,RO,por_cxlapb_CXL_Cache_ID_Decoder_Capability
Table 8-273: por_cxlapb_cfg register summary,0x1984,por_cxlapb_CXL_Cache_ID_Decoder_Control,RW,por_cxlapb_CXL_Cache_ID_Decoder_Control
Table 8-273: por_cxlapb_cfg register summary,0x1988,por_cxlapb_CXL_Cache_ID_Decoder_Status,RO,por_cxlapb_CXL_Cache_ID_Decoder_Status
Table 8-273: por_cxlapb_cfg register summary,0x1130,por_cxlapb_link_layer_defeature,RW,por_cxlapb_link_layer_defeature
Table 8-273: por_cxlapb_cfg register summary,0x2000,por_c2capb_c2c_port_register_offset_header,RO,por_c2capb_c2c_port_register_offset_header
Table 8-273: por_cxlapb_cfg register summary,0x2008,por_c2capb_c2c_port_register_offset_table_0,RO,por_c2capb_c2c_port_register_offset_table_0
Table 8-273: por_cxlapb_cfg register summary,0x2010,por_c2capb_c2c_port_register_offset_table_1,RO,por_c2capb_c2c_port_register_offset_table_1
Table 8-273: por_cxlapb_cfg register summary,0x2020,por_c2capb_c2c_port_capabilities_and_control_header,RO,por_c2capb_c2c_port_capabilities_and_control_header
Table 8-273: por_cxlapb_cfg register summary,0x2028,por_c2capb_c2c_port_capabilities_1,RO,por_c2capb_c2c_port_capabilities_1
Table 8-273: por_cxlapb_cfg register summary,0x2030,por_c2capb_c2c_port_capabilities_2,RO,por_c2capb_c2c_port_capabilities_2
Table 8-273: por_cxlapb_cfg register summary,0x2040,por_c2capb_c2c_port_control_and_status,RW,por_c2capb_c2c_port_control_and_status
Table 8-273: por_cxlapb_cfg register summary,0x2060,por_c2capb_c2c_port_ingressid_route_table_header,RO,por_c2capb_c2c_port_ingressid_route_table_header
Table 8-273: por_cxlapb_cfg register summary,0x2068,por_c2capb_c2c_port_ingressid_route_table_capabilities,RO,por_c2capb_c2c_port_ingressid_route_table_capabilities
Table 8-273: por_cxlapb_cfg register summary,0x2080,por_c2capb_c2c_port_ingressid_route_table_,RW,por_c2capb_c2c_port_ingressid_route_table_control_and_status
Table 8-273: por_cxlapb_cfg register summary,0x20A0,por_c2capb_c2c_port_ingressid_route_entry_0,RW,por_c2capb_c2c_port_ingressid_route_entry_0
Table 8-273: por_cxlapb_cfg register summary,0x20B0,por_c2capb_c2c_port_egressid_route_table_header,RO,por_c2capb_c2c_port_egressid_route_table_header
Table 8-273: por_cxlapb_cfg register summary,0x20B8,por_c2capb_c2c_port_egressid_route_table_capabilities,RO,por_c2capb_c2c_port_egressid_route_table_capabilities
Table 8-273: por_cxlapb_cfg register summary,0x20D0,por_c2capb_c2c_port_egressid_route_table_,RW,por_c2capb_c2c_port_egressid_route_table_control_and_status
Table 8-273: por_cxlapb_cfg register summary,0x20F0,por_c2capb_c2c_port_egressid_route_entry_0,RW,por_c2capb_c2c_port_egressid_route_entry_0
Table 8-273: por_cxlapb_cfg register summary,0x2200,por_c2capb_c2c_logical_linkend_common_header,RO,por_c2capb_c2c_logical_linkend_common_header
Table 8-273: por_cxlapb_cfg register summary,0x2220,por_c2capb_c2c_logical_linkend_offset_register,RO,por_c2capb_c2c_logical_linkend_offset_register
Table 8-273: por_cxlapb_cfg register summary,0x2240,por_c2capb_c2c_logical_linkend_0-0_header,RO,por_c2capb_c2c_logical_linkend_0-0_header
Table 8-273: por_cxlapb_cfg register summary,0x2258,por_c2capb_c2c_logical_linkend_0-0_control_and_status,RW,por_c2capb_c2c_logical_linkend_0-0_control_and_status
Table 8-273: por_cxlapb_cfg register summary,0x2268,por_c2capb_c2c_logical_linkend_0-0_map_table,RW,por_c2capb_c2c_logical_linkend_0-0_map_table
Table 8-273: por_cxlapb_cfg register summary,0x2280,por_c2capb_c2c_linkproperties_supported_uniform1_0-0,RO,por_c2capb_c2c_linkproperties_supported_uniform1_0-0
Table 8-273: por_cxlapb_cfg register summary,0x22C0,por_c2capb_c2c_linkproperties_advertised_uniform1_0-0,RW,por_c2capb_c2c_linkproperties_advertised_uniform1_0-0
Table 8-273: por_cxlapb_cfg register summary,0x2300,por_c2capb_c2c_linkproperties_informed_uniform1_0-0,RO,por_c2capb_c2c_linkproperties_informed_uniform1_0-0
Table 8-273: por_cxlapb_cfg register summary,0x2340,por_c2capb_c2c_linkproperties_negotiated_uniform1_0-0,RO,por_c2capb_c2c_linkproperties_negotiated_uniform1_0-0
Table 8-273: por_cxlapb_cfg register summary,0x2290,por_c2capb_c2c_linkproperties_supported_rx1_0-0,RO,por_c2capb_c2c_linkproperties_supported_rx1_0-0
Table 8-273: por_cxlapb_cfg register summary,0x22D0,por_c2capb_c2c_linkproperties_advertised_rx1_0-0,RW,por_c2capb_c2c_linkproperties_advertised_rx1_0-0
Table 8-273: por_cxlapb_cfg register summary,0x2310,por_c2capb_c2c_linkproperties_informed_rx1_0-0,RO,por_c2capb_c2c_linkproperties_informed_rx1_0-0
Table 8-273: por_cxlapb_cfg register summary,0x2350,por_c2capb_c2c_linkproperties_negotiated_rx1_0-0,RO,por_c2capb_c2c_linkproperties_negotiated_rx1_0-0
Table 8-273: por_cxlapb_cfg register summary,0x22A0,por_c2capb_c2c_linkproperties_supported_tx1_0-0,RO,por_c2capb_c2c_linkproperties_supported_tx1_0-0
Table 8-273: por_cxlapb_cfg register summary,0x22E0,por_c2capb_c2c_linkproperties_advertised_tx1_0-0,RW,por_c2capb_c2c_linkproperties_advertised_tx1_0-0
Table 8-273: por_cxlapb_cfg register summary,0x2320,por_c2capb_c2c_linkproperties_informed_tx1_0-0,RO,por_c2capb_c2c_linkproperties_informed_tx1_0-0
Table 8-273: por_cxlapb_cfg register summary,0x2360,por_c2capb_c2c_linkproperties_negotiated_tx1_0-0,RO,por_c2capb_c2c_linkproperties_negotiated_tx1_0-0
Table 8-273: por_cxlapb_cfg register summary,0x2388,por_c2capb_c2c_logical_linkend_0-0_mc_credit1,RW,por_c2capb_c2c_logical_linkend_0-0_mc_credit1
Table 8-273: por_cxlapb_cfg register summary,0x2390,por_c2capb_c2c_logical_linkend_0-0_mc_credit2,RW,por_c2capb_c2c_logical_linkend_0-0_mc_credit2
Table 8-273: por_cxlapb_cfg register summary,0x2398,por_c2capb_c2c_logical_linkend_0-0_mc_credit3,RW,por_c2capb_c2c_logical_linkend_0-0_mc_credit3
Table 8-273: por_cxlapb_cfg register summary,0x23A0,por_c2capb_c2c_logical_linkend_0-0_mc_credit4,RW,por_c2capb_c2c_logical_linkend_0-0_mc_credit4
Table 8-273: por_cxlapb_cfg register summary,0x23A8,por_c2capb_c2c_logical_linkend_0-0_mc_credit5,RW,por_c2capb_c2c_logical_linkend_0-0_mc_credit5
Table 8-349: por_dn_cfg register summary,0x0,por_dn_node_info,RO,por_dn_node_info
Table 8-349: por_dn_cfg register summary,0x80,por_dn_child_info,RO,por_dn_child_info
Table 8-349: por_dn_cfg register summary,0x900,por_dn_build_info,RO,por_dn_build_info
Table 8-349: por_dn_cfg register summary,0x980,por_dn_rcr,RW,por_dn_rcr
Table 8-349: por_dn_cfg register summary,0x988,por_dn_scr,RW,por_dn_scr
Table 8-349: por_dn_cfg register summary,0xA00,por_dn_cfg_ctl,RW,por_dn_cfg_ctl
Table 8-349: por_dn_cfg register summary,0xA08,por_dn_aux_ctl,RW,por_dn_aux_ctl
Table 8-349: por_dn_cfg register summary,0xC00 : 0xF48,por_dn_vmf0-15_ctrl,RW,por_dn_vmf0-15_ctrl
Table 8-349: por_dn_cfg register summary,0xC08 : 0xF50,por_dn_vmf0-15_rnf0,RW,por_dn_vmf0-15_rnf0
Table 8-349: por_dn_cfg register summary,0xC10 : 0xF58,por_dn_vmf0-15_rnf1,RW,por_dn_vmf0-15_rnf1
Table 8-349: por_dn_cfg register summary,0xC18 : 0xF60,por_dn_vmf0-15_rnf2,RW,por_dn_vmf0-15_rnf2
Table 8-349: por_dn_cfg register summary,0xC20 : 0xF68,por_dn_vmf0-15_rnf3,RW,por_dn_vmf0-15_rnf3
Table 8-349: por_dn_cfg register summary,0xC28 : 0xF70,por_dn_vmf0-15_rnd0,RW,por_dn_vmf0-15_rnd0
Table 8-349: por_dn_cfg register summary,0xC30 : 0xF78,por_dn_vmf0-15_cxra,RW,por_dn_vmf0-15_cxra
Table 8-349: por_dn_cfg register summary,0xF80 : 0xF98,por_dn_domain_rnf0-3,RW,por_dn_domain_rnf0-3
Table 8-349: por_dn_cfg register summary,0xFA0,por_dn_domain_rnd0,RW,por_dn_domain_rnd0
Table 8-349: por_dn_cfg register summary,0xFA8,por_dn_domain_cxra,RW,por_dn_domain_cxra
Table 8-349: por_dn_cfg register summary,0xFB0 : 0x1028,por_dn_vmf0-15_rnd1,RW,por_dn_vmf0-15_rnd1
Table 8-349: por_dn_cfg register summary,0x1030,por_dn_domain_rnd1,RW,por_dn_domain_rnd1
Table 8-349: por_dn_cfg register summary,0x1038,por_dn_domain_cxra_cc,RW,por_dn_domain_cxra_cc
Table 8-349: por_dn_cfg register summary,0x1040 : 0x1388,por_dn_vmf16-31_ctrl,RW,por_dn_vmf16-31_ctrl
Table 8-349: por_dn_cfg register summary,0x1048 : 0x1390,por_dn_vmf16-31_rnf0,RW,por_dn_vmf16-31_rnf0
Table 8-349: por_dn_cfg register summary,0x1050 : 0x1398,por_dn_vmf16-31_rnf1,RW,por_dn_vmf16-31_rnf1
Table 8-349: por_dn_cfg register summary,0x1058 : 0x13A0,por_dn_vmf16-31_rnf2,RW,por_dn_vmf16-31_rnf2
Table 8-349: por_dn_cfg register summary,0x1060 : 0x13A8,por_dn_vmf16-31_rnf3,RW,por_dn_vmf16-31_rnf3
Table 8-349: por_dn_cfg register summary,0x1068 : 0x13B0,por_dn_vmf16-31_rnd0,RW,por_dn_vmf16-31_rnd0
Table 8-349: por_dn_cfg register summary,0x1070 : 0x13B8,por_dn_vmf16-31_cxra,RW,por_dn_vmf16-31_cxra
Table 8-349: por_dn_cfg register summary,0x13C0 : 0x1438,por_dn_vmf16-31_rnd1,RW,por_dn_vmf16-31_rnd1
Table 8-349: por_dn_cfg register summary,0xD900,por_dn_pmu_event_sel,RW,por_dn_pmu_event_sel
Table 8-379: por_dt_cfg register summary,0x0,por_dt_node_info,RO,por_dt_node_info
Table 8-379: por_dt_cfg register summary,0x80,por_dt_child_info,RO,por_dt_child_info
Table 8-379: por_dt_cfg register summary,0x980,por_dt_secure_access,RW,por_dt_secure_access
Table 8-379: por_dt_cfg register summary,0x988,por_dt_pmscr,RW,por_dt_pmscr
Table 8-379: por_dt_cfg register summary,0x990,por_dt_pmrcr,RW,por_dt_pmrcr
Table 8-379: por_dt_cfg register summary,0xA00,por_dt_dtc_ctl,RW,por_dt_dtc_ctl
Table 8-379: por_dt_cfg register summary,0xA10,por_dt_trigger_status,RO,por_dt_trigger_status
Table 8-379: por_dt_cfg register summary,0xA20,por_dt_trigger_status_clr,WO,por_dt_trigger_status_clr
Table 8-379: por_dt_cfg register summary,0xA30,por_dt_trace_control,RW,por_dt_trace_control
Table 8-379: por_dt_cfg register summary,0xA48,por_dt_traceid,RW,por_dt_traceid
Table 8-379: por_dt_cfg register summary,0xD900,por_dt_pmevcntAB,RW,por_dt_pmevcntAB
Table 8-379: por_dt_cfg register summary,0xD910,por_dt_pmevcntCD,RW,por_dt_pmevcntCD
Table 8-379: por_dt_cfg register summary,0xD920,por_dt_pmevcntEF,RW,por_dt_pmevcntEF
Table 8-379: por_dt_cfg register summary,0xD930,por_dt_pmevcntGH,RW,por_dt_pmevcntGH
Table 8-379: por_dt_cfg register summary,0xD940,por_dt_pmccntr,RW,por_dt_pmccntr
Table 8-379: por_dt_cfg register summary,0xD950,por_dt_pmevcntsrAB,RW,por_dt_pmevcntsrAB
Table 8-379: por_dt_cfg register summary,0xD960,por_dt_pmevcntsrCD,RW,por_dt_pmevcntsrCD
Table 8-379: por_dt_cfg register summary,0xD970,por_dt_pmevcntsrEF,RW,por_dt_pmevcntsrEF
Table 8-379: por_dt_cfg register summary,0xD980,por_dt_pmevcntsrGH,RW,por_dt_pmevcntsrGH
Table 8-379: por_dt_cfg register summary,0xD990,por_dt_pmccntrsr,RW,por_dt_pmccntrsr
Table 8-379: por_dt_cfg register summary,0xDA00,por_dt_pmcr,RW,por_dt_pmcr
Table 8-379: por_dt_cfg register summary,0xDA18,por_dt_pmovsr,RO,por_dt_pmovsr
Table 8-379: por_dt_cfg register summary,0xDA20,por_dt_pmovsr_clr,WO,por_dt_pmovsr_clr
Table 8-379: por_dt_cfg register summary,0xDA28,por_dt_pmssr,RO,por_dt_pmssr
Table 8-379: por_dt_cfg register summary,0xDA30,por_dt_pmsrr,WO,por_dt_pmsrr
Table 8-379: por_dt_cfg register summary,0xFA0,por_dt_claim,RW,por_dt_claim
Table 8-379: por_dt_cfg register summary,0xFA8,por_dt_devaff,RO,por_dt_devaff
Table 8-379: por_dt_cfg register summary,0xFB0,por_dt_lsr,RO,por_dt_lsr
Table 8-379: por_dt_cfg register summary,0xFB8,por_dt_authstatus_devarch,RO,por_dt_authstatus_devarch
Table 8-379: por_dt_cfg register summary,0xFC0,por_dt_devid,RO,por_dt_devid
Table 8-379: por_dt_cfg register summary,0xFC8,por_dt_devtype,RO,por_dt_devtype
Table 8-379: por_dt_cfg register summary,0xFD0,por_dt_pidr45,RO,por_dt_pidr45
Table 8-379: por_dt_cfg register summary,0xFD8,por_dt_pidr67,RO,por_dt_pidr67
Table 8-379: por_dt_cfg register summary,0xFE0,por_dt_pidr01,RO,por_dt_pidr01
Table 8-379: por_dt_cfg register summary,0xFE8,por_dt_pidr23,RO,por_dt_pidr23
Table 8-379: por_dt_cfg register summary,0xFF0,por_dt_cidr01,RO,por_dt_cidr01
